,exp_date,recording_id,roi_id,type,dendritic_distance_to_soma,euclidean_distance_to_density_center,sRF_asd_upsampled_cntr_size_60,cntrs_offset_calibrate_to_rois_60,cntr_quality_60,sRF_asd_upsampled_cntr_size_65,cntrs_offset_calibrate_to_rois_65,cntr_quality_65,sRF_asd_upsampled_cntr_size_70,cntrs_offset_calibrate_to_rois_70,cntr_quality_70,cntr_quality
68,20161028_1,4,14,0,51.2113332402,39.3817372025,17.1603394341,22.071411705,1,13.0465241995,8.8253988587,1,10.3905509166,8.1808074495,1,1
69,20161028_1,4,15,0,70.8755385857,11.4809958418,16.6069265447,6.9459031261,1,13.8728130984,7.2767190434,1,11.436749406,7.3925064654,1,1
70,20161028_1,4,16,0,55.7314629228,16.6018486338,12.1599712071,11.0771742968,1,9.910364753,10.1598599172,1,7.9703724593,9.4812330827,1,1
71,20161028_1,4,17,0,42.0867640326,34.8783089137,14.7112189744,20.2829277959,1,11.4439166084,13.9523230442,1,8.9622200149,10.3893831776,1,1
72,20161028_1,4,18,0,39.6549558783,26.3199368621,9.6215810098,2.3029937662,1,8.073687445,2.4263990997,1,6.6526906231,2.9878479069,1,1
73,20161028_1,4,19,0,38.2381269359,10.6094630371,10.1919193596,5.771788631,1,8.5421629692,6.5305886497,1,7.0339745058,7.7708416861,1,1
74,20161028_1,4,20,0,22.6043974875,21.0617877133,16.2863940418,0,0,10.0910897523,0,0,7.0284926002,0,0,0
75,20161028_1,4,21,0,19.8992805319,19.6468394958,14.3715452867,14.1723380351,1,10.8052343522,18.1992790717,1,8.0779179362,27.4934321323,1,1
76,20161028_1,4,22,0,31.3094826579,23.6643999565,12.2899991727,16.1086623091,1,10.2575889427,15.7873100783,1,8.4029667353,15.1165383732,1,1
77,20161028_1,4,23,0,39.1455054389,14.5538524333,24.3912030234,37.0996731668,1,19.052612219,35.0513318752,1,14.2001874859,30.2821913627,1,1
78,20161028_1,5,1,0,106.8750921537,65.8224201925,8.1238260051,0.7099366928,1,6.8099724852,1.0190156119,1,5.6124128106,1.1342718771,1,1
79,20161028_1,5,2,0,88.7114754158,54.6719900794,7.5037189748,8.2442265053,1,6.2870372568,8.7623520331,1,5.1812206084,8.9809163711,1,1
80,20161028_1,5,3,0,102.8423311864,62.8979035353,8.4849859966,1.1766182489,1,7.0745800746,2.1647492601,1,5.8046883992,2.3374551035,1,1
81,20161028_1,5,4,0,83.8095975263,57.7582931346,7.6483962335,6.3883614453,1,6.4155436881,6.9773500608,1,5.2929935706,6.9412569886,1,1
82,20161028_1,5,5,0,79.9336933633,55.9597951608,7.7677642159,6.31409239,1,6.4957211547,7.0673095162,1,5.3425728278,7.5875496685,1,1
83,20161028_1,5,6,0,125.8298482022,75.4551241776,7.3823984608,6.2882662371,1,6.1671756887,6.4490025974,1,5.0646960605,7.0252165666,1,1
84,20161028_1,5,7,0,77.7126445942,51.0727501993,8.2738483267,8.5542477582,1,6.8999734831,8.9986060894,1,5.6603660183,8.8113983186,1,1
85,20161028_1,5,8,0,122.8516352499,74.5175724205,7.6135841772,5.2113630821,1,6.3566487983,5.620630941,1,5.2199316178,6.4162942488,1,1
86,20161028_1,5,9,0,75.6254803681,55.4798411098,7.7204189523,4.0624568588,1,6.4359913834,4.5003440496,1,5.2801495689,4.3634356923,1,1
87,20161028_1,5,10,0,89.7660234309,62.2255604216,8.0317947391,2.2849365118,1,6.7301411857,1.9561043734,1,5.5433091308,1.2679035498,1,1
88,20161028_1,5,11,0,115.1756613088,70.8607136682,8.0098189903,3.8795592402,1,6.7118522568,3.4330541279,1,5.5297807871,3.8390247072,1,1
89,20161028_1,5,12,0,110.736028295,68.3681395844,9.8672622829,13.7852263569,1,8.2408493104,11.9832881606,1,6.7494753602,10.7602080608,1,1
90,20161028_1,5,13,0,98.8095702191,60.9565561184,13.1784318311,10.774094716,1,10.7646298062,9.3452112422,1,8.684114819,7.7313529328,1,1
91,20161028_1,5,14,0,117.7897630532,73.662934477,9.9650798796,10.2697295504,1,8.1641501301,8.090287105,1,6.5635238683,6.8214229569,1,1
92,20161028_1,5,15,0,87.1435961493,55.9673327644,9.7080450486,1.8476267795,1,8.1062611008,1.2494755548,1,6.6566936294,1.4247363485,1,1
93,20161028_1,5,16,0,81.4167239311,53.3480260631,9.5717025398,12.3738744569,1,7.9497788518,12.690851194,1,6.5101665475,12.4614678969,1,1
94,20161028_1,5,17,0,96.1068092947,60.0475699108,10.7130799612,9.9400461567,1,8.8093634785,11.2798131936,1,7.1523550015,11.8140559895,1,1
95,20161028_1,6,1,0,130.0774409889,70.2880818775,7.6587799357,17.567245388,1,6.4250290942,17.8551375296,1,5.2975498061,18.0684207821,1,1
96,20161028_1,6,2,0,146.6699149119,81.23351211,8.2135475012,9.3530505666,1,6.8864953961,9.6360822507,1,5.6746777828,10.1277435178,1,1
97,20161028_1,6,3,0,136.2303136832,83.5025103778,7.6703869128,13.5417057236,1,6.4273743027,13.5462112597,1,5.296052777,13.7293490219,1,1
98,20161028_1,6,4,0,99.6352866745,63.0964214228,7.746752452,12.9189977915,1,6.512034451,13.0083061468,1,5.3821219674,13.1864260245,1,1
99,20161028_1,6,5,0,99.4912546653,61.4208592445,9.7204219543,15.550337327,1,8.1556277377,15.1084401851,1,6.725609081,14.8827015139,1,1
100,20161028_1,6,6,0,135.3261060334,73.2280051243,8.3622482539,19.2298091194,1,6.9836278538,19.5455304656,1,5.7364793101,19.8771677046,1,1
101,20161028_1,6,7,0,131.922100688,84.1355725677,9.2272238536,17.0344155318,1,7.667803363,16.1907832278,1,6.2721527712,14.944410937,1,1
102,20161028_1,6,8,0,139.7017018309,82.7544294302,8.844974245,25.5469501404,1,7.3732512095,25.3544017882,1,6.0531169921,25.4237393705,1,1
103,20161028_1,6,9,0,104.7548877316,66.4322971697,8.6340429522,10.9875695101,1,7.2604273881,10.8247799421,1,6.0038648103,10.5496806735,1,1
104,20161028_1,6,10,0,110.9290368037,66.8429963081,13.7777222289,19.0827299259,1,11.0325086458,16.5059453313,1,8.7868159286,15.6001585577,1,1
105,20161028_1,6,11,0,175.0564585199,57.6910887993,10.6169599128,9.070901833,1,8.822910517,8.9603431923,1,7.2225807386,8.81466581,1,1
106,20161028_1,6,12,0,104.0749196884,62.7062301847,8.415282149,7.0729727254,1,6.9801634814,6.7561239481,1,5.7014611503,7.3492118687,1,1
107,20161028_1,6,13,0,138.8124622029,74.2126622589,9.0611753929,31.1842464208,1,7.5238686751,31.5259994559,1,6.1525987491,31.9406903051,1,1
108,20161028_1,7,1,0,84.6059009966,34.3817792171,8.3113553883,5.7180783133,1,6.9152069798,5.8647881672,1,5.6644328849,5.6737888245,1,1
109,20161028_1,7,2,0,87.0516283639,39.3725250704,7.0423378667,6.6391128321,1,5.9230320644,6.4567210261,1,4.8962534014,5.8312900298,1,1
110,20161028_1,7,3,0,112.6344528229,56.3752137023,9.1996788583,19.2054672148,1,7.4168225653,15.2604845136,1,5.9717528925,13.6300544474,1,1
111,20161028_1,7,4,0,108.0935486384,52.3677070608,6.4840452376,6.6433669068,1,5.4591678239,6.3841761748,1,4.5129432405,6.7186711883,1,1
112,20161028_1,7,5,0,89.4928108644,36.694332507,7.1797411464,6.1369780591,1,6.0129829502,6.2639556899,1,4.9517512986,5.9853082118,1,1
113,20161028_1,7,6,0,75.3533622194,32.8323992571,7.6683301419,7.3840635639,1,6.3672545724,8.1837609306,1,5.2108227274,8.0834652842,1,1
114,20161028_1,7,7,0,79.8653791693,31.4323603662,7.6979416449,6.47128825,1,6.4317967484,7.3631298249,1,5.2870275245,7.4765482224,1,1
115,20161028_1,7,8,0,93.6302934513,44.0364335688,8.566076362,2.119172843,1,7.0845261251,3.001124687,1,5.7808649717,3.4663183766,1,1
116,20161028_1,7,9,0,94.8878639493,39.0877346293,7.1387849862,3.9396222596,1,5.986756565,3.8416838467,1,4.936086978,4.0793900845,1,1
117,20161028_1,7,10,0,79.807963255,34.3958657857,8.8683647931,14.5411349805,1,7.3408086099,15.0452197529,1,5.990760558,15.1465682399,1,1
118,20161028_1,7,11,0,67.8770059212,26.7480676465,9.3848210753,14.2260980141,1,7.6949503574,15.3238809892,1,6.2391590609,15.5277797103,1,1
119,20161028_1,7,12,0,89.9870804776,41.75577523,10.4460922853,3.1338095166,1,8.1402237218,9.7356200339,1,6.4684605542,11.757175873,1,1
120,20161028_1,7,13,0,70.5839531574,25.407441934,12.2286891508,3.0393787098,1,9.9429676702,5.4205111657,1,7.9413077463,7.7095436176,1,1
121,20161028_1,7,14,0,83.1757242009,36.6323772852,9.3424464702,11.1138745318,1,7.7718985863,11.2869695764,1,6.3640292476,10.8609084523,1,1
122,20161028_1,7,15,0,70.8124580349,29.3551901918,10.902609377,12.6712428646,1,9.0888188981,12.641869744,1,7.4579083955,12.0093023741,1,1
123,20161028_1,7,16,0,75.7898573633,29.2576650794,8.1378531858,8.2923702934,1,6.8027930893,8.6181736125,1,5.5912844945,7.9493748283,1,1
124,20161028_1,7,17,0,102.5266707274,49.150079608,7.2227062862,3.014045649,1,6.0470042073,3.2463768956,1,4.9799243865,4.2526699987,1,1
125,20161028_1,8,1,0,147.0463585146,87.3674704954,8.5971843441,29.7811449804,1,7.1059944563,28.1590378099,1,5.7857424449,26.6162351474,1,1
126,20161028_1,8,2,0,153.0626702422,87.6233839863,8.235065399,6.6299249097,1,6.8796203495,5.9805938577,1,5.6534109743,5.8105989934,1,1
127,20161028_1,8,3,0,156.3876703495,89.18946601,7.6620615741,15.9917178078,1,6.4360318333,15.6046125828,1,5.3129611501,15.3729738692,1,1
128,20161028_1,8,4,0,141.161648952,85.0254964961,14.7323921837,37.2452295377,1,11.7473736283,31.804526699,1,8.9300669076,23.3280357182,1,1
129,20161028_1,8,5,0,119.3855367556,78.6938756937,8.2468092354,11.8090830949,1,6.8441998909,11.9304668666,1,5.5959172547,12.3546792073,1,1
130,20161028_1,8,6,0,130.8511117108,84.4035827162,7.2926927809,2.081779796,1,6.1092640737,1.8738132395,1,5.0324185887,1.5659125125,1,1
131,20161028_1,8,7,0,163.7168571356,88.7249232251,9.9609882644,19.32231416,1,8.2316646363,19.7998672283,1,6.7017537164,20.6369600311,1,1
132,20161028_1,8,8,0,123.0287497293,80.5322914846,8.8961782846,3.0620018506,1,7.4197877921,2.4274565282,1,6.0949915355,1.5410046298,1,1
133,20161028_1,8,9,0,133.7865638245,84.5224973052,8.8147488191,10.4184614993,1,7.3202562237,9.0910439639,1,5.9889166662,7.5527185631,1,1
134,20161028_1,8,10,0,136.5929519507,84.5125360114,9.2872667791,11.0046164367,1,7.557209388,8.5286484238,1,6.1050940803,6.974390255,1,1
135,20161028_1,8,11,0,147.0603459962,86.2060611928,8.5547283391,14.1682533402,1,7.1355983212,13.0744230673,1,5.8566827462,12.503203887,1,1
136,20161028_1,8,12,0,145.0653459318,85.4080194285,58.8390477273,0,0,35.8208864793,0,0,24.9918102052,0,0,0
137,20161028_1,8,13,0,108.9435794957,76.3361093823,10.1938171052,27.2668495849,1,8.1871044503,23.7185267753,1,6.5668890679,21.0921615732,1,1
138,20161028_1,8,14,0,161.6790962326,88.5778651174,8.3706908796,16.239677692,1,6.962757546,15.9046616782,1,5.7038047909,16.2419815014,1,1
139,20161028_1,8,15,0,115.9141486079,77.583395657,10.0892580425,13.7528161488,1,8.3027165343,12.787810012,1,6.7438945343,11.9254493418,1,1
140,20161028_1,8,16,0,112.1395156155,76.6394364872,20.090383456,0,0,14.3088829613,8.4415631833,1,11.8768368004,5.6582789399,1,0
141,20161028_1,9,1,0,135.3439770193,104.2189998402,6.1026780729,9.5444832569,1,5.1270889444,9.2855010838,1,4.2274180375,9.6099213632,1,1
142,20161028_1,9,2,0,125.718321072,98.9209734679,12.9110390008,17.6872204266,1,10.8202378742,15.902341834,1,8.8858540832,13.3750422704,1,1
143,20161028_1,9,3,0,129.2275568075,99.5893938497,8.7472643385,15.4061912101,1,7.3096653514,15.1970381168,1,6.0041499487,15.0817718094,1,1
144,20161028_1,9,4,0,144.0981525667,105.5216664711,7.2431619109,4.3428525469,1,6.0728393123,4.2231349618,1,5.0076509815,4.4163145961,1,1
145,20161028_1,9,5,0,134.4383742642,106.0320032363,9.7093397417,18.4152040558,1,8.0366612636,17.5207225449,1,6.5582508004,16.5961052024,1,1
146,20161028_1,9,6,0,129.3187732072,102.3060830321,23.8521555266,0,0,19.142760786,0,0,14.1125191137,44.4205809296,1,0
147,20161028_1,9,7,0,160.9297261767,108.8157247684,8.0133944186,2.9412464889,1,6.6442092433,2.0141481147,1,5.4327580282,1.3609995236,1,1
148,20161028_1,9,8,0,186.6091678741,113.3235222849,8.0809279432,16.0994789262,1,6.7316639266,15.6530203147,1,5.5241968619,15.8134397193,1,1
149,20161028_1,9,9,0,180.882295656,109.5629395382,11.3381698924,15.4444949764,1,9.2822580493,15.2103156491,1,7.5108324331,15.7079552476,1,1
150,20161028_1,9,10,0,140.1881260484,106.8150228653,8.4181870825,6.5883485777,1,7.0052919706,6.8804340415,1,5.7408991356,7.745465354,1,1
151,20161028_1,9,11,0,131.8875568933,100.6977580298,7.9805623555,4.5790152917,1,6.6447973721,4.1811243526,1,5.4478256719,4.5622870274,1,1
152,20161028_1,9,12,0,190.7455560433,116.4269579549,9.9306413542,23.5182356586,1,8.1855194603,22.8028411474,1,6.6601791273,22.4111894964,1,1
153,20161028_1,9,13,0,142.3121901003,106.747046737,7.5251291987,12.9473566719,1,6.241833481,12.9066301435,1,5.0992682078,12.9003353559,1,1
154,20161028_1,9,14,0,165.3693591905,111.4648303982,9.3775725704,15.4155271682,1,7.6713752996,11.9201237813,1,6.0754387468,7.3805687621,1,1
155,20161028_1,10,1,0,92.1728039803,33.4715798959,10.8192402612,18.6103790806,1,8.6007684294,15.1043050303,1,6.855898509,13.9086611204,1,1
156,20161028_1,10,2,0,100.0101339835,39.9527858377,9.6288126979,14.6055704659,1,8.0090769899,13.8908834928,1,6.5607453844,13.7266991947,1,1
157,20161028_1,10,3,0,108.7181438524,42.2564390386,10.3554937776,20.9079323939,1,8.4125035822,19.2065976575,1,6.7951423127,18.8195503296,1,1
158,20161028_1,10,4,0,103.6228851632,43.3945851845,6.8043787494,14.3546611819,1,5.7063649856,13.9619072969,1,4.7075818466,14.4133888572,1,1
159,20161028_1,10,5,0,112.7936656583,45.1891826492,18.9854391932,0,0,14.0491710231,0,0,11.6880796902,0,0,0
160,20161028_1,10,6,0,103.6263356122,37.4673082213,8.7557324587,20.4189955783,1,7.265618666,19.9001784426,1,5.9418008497,19.5651231123,1,1
161,20161028_1,10,7,0,101.3096722324,41.9253879737,8.4213131398,11.0513075693,1,6.912387836,9.4932477982,1,5.6264401692,9.1674486164,1,1
162,20161028_1,10,8,0,109.4885086611,42.2751244295,37.7233937315,0,0,24.6687162834,0,0,9.6431679767,0,0,0
163,20161028_1,10,9,0,120.447198473,36.2447397695,8.1316672812,15.1769433273,1,6.7642830346,14.3218247858,1,5.5557872273,14.2255572836,1,1
164,20161028_1,10,10,0,106.5102957088,40.5413430482,13.7569875373,41.6552201924,1,9.8720459806,32.6407637107,1,6.8161142603,15.0353088427,1,1
165,20161028_1,10,11,0,95.8283159986,39.7369988928,46.5808837501,0,0,28.3603021616,0,0,22.7811206332,0,0,0
166,20161028_1,10,12,0,103.0997739243,38.8781776516,7.7941100104,3.4334036205,1,6.4222274602,2.388422024,1,5.2327408024,1.9659817414,1,1
167,20161028_1,10,13,0,106.8372397537,40.3974302624,15.9987348712,0,0,8.9705081108,0,0,10.8140864382,0,0,0
168,20161028_1,11,1,0,159.7933900687,109.9760269445,7.5044723482,15.4215135853,1,6.1947962775,13.9670291639,1,5.0516088703,12.6661989307,1,1
169,20161028_1,11,2,0,135.6080745003,94.2416159372,9.0037679247,11.3572567858,1,7.4744438196,10.3356683927,1,6.111800803,9.3419763479,1,1
170,20161028_1,11,3,0,152.6968944719,104.8611418757,7.2235568589,0,0,3.6317295114,44.159998288,1,2.2377462129,44.9243270317,1,0
171,20161028_1,11,4,0,129.8234734218,90.0947106647,10.7686094518,4.5645454899,1,8.9405381681,4.6970999758,1,7.3118091467,4.7855695161,1,1
172,20161028_1,11,5,0,140.9708355106,97.7140936733,9.1691824646,7.4110868158,1,7.3672218944,4.293607755,1,5.9235954911,2.3049195551,1,1
173,20161028_1,11,6,0,165.853443175,114.595930151,33.6963601381,0,0,23.6505586552,0,0,22.3612197415,0,0,0
174,20161028_1,11,7,0,164.4806822935,113.6576890167,12.5736707561,0,0,8.3618918133,15.0431471087,1,6.7140729814,12.5467020281,1,0
175,20161028_1,11,8,0,155.4424162349,106.7348712585,8.2209634012,15.6692533715,1,6.7526592936,14.0753294117,1,5.4955258059,12.4741713794,1,1
176,20161028_1,11,9,0,143.0085964135,99.0843163316,7.8679644021,11.3159037443,1,6.5416505792,10.9961997026,1,5.3610974062,10.0510297506,1,1
177,20161028_1,11,10,0,148.7504366534,102.4780768443,27.4926127917,0,0,5.8896589172,0,0,0,0,0,0
178,20161028_1,11,11,0,179.4475814399,126.2984785754,11.5984244052,0,0,8.0216269661,20.8656121426,1,6.5704083602,20.0121067241,1,0
179,20161028_1,11,12,0,181.7180335321,128.2336121294,8.6093375307,0,0,11.609302188,0,0,0,0,0,0
180,20161028_1,11,13,0,176.9016773198,123.9244124143,8.0587046852,20.5371759157,1,6.7431097384,20.4015978642,1,5.5524660024,19.8250019385,1,1
181,20161028_1,11,14,0,181.0530335107,127.7347204292,22.5853342727,0,0,16.8286583623,0,0,6.1823055575,111.7959547118,1,0
182,20161028_1,11,15,0,171.8857034645,120.2261024777,24.6263325211,0,0,14.4485046655,0,0,12.0640823393,0,0,0
183,20161028_1,11,16,0,184.2639376522,130.6106112816,32.2099364594,0,0,22.3743750444,0,0,15.9502703892,0,0,0
184,20161028_1,11,17,0,181.0530335107,127.7347204292,46.449038511,0,0,30.3656027002,0,0,24.4971393086,0,0,0
185,20161028_1,12,1,0,34.1036856172,33.3562168931,13.4906686373,9.9899845029,1,11.2330721265,9.838656163,1,9.2023559268,9.2362724979,1,1
186,20161028_1,12,2,0,38.7301114788,30.5242413623,14.5499258134,14.9973076231,1,12.0965948101,14.8092433406,1,9.8951859891,14.5564215388,1,1
187,20161028_1,12,3,0,71.766900258,62.8407102097,8.3881890262,10.4516763512,1,6.966684,10.6927421831,1,5.6981386321,10.5531929958,1,1
188,20161028_1,12,4,0,77.9987781904,66.6944343227,8.5250698471,2.6635997473,1,6.7905247649,7.220373326,1,5.4450905566,8.6195880348,1,1
189,20161028_1,12,5,0,48.9189159936,46.6298430801,16.9558926028,13.4694902538,1,14.3785880211,12.7716478346,1,12.0369388277,11.6523411314,1,1
190,20161028_1,12,6,0,51.4648201137,48.5319460483,31.3547984901,0,0,25.6169163115,0,0,19.6285513311,0,0,0
191,20161028_1,12,7,0,44.2542285512,29.240065143,19.6721304653,12.6031643679,1,16.8616808953,12.1849877254,1,14.2497221711,11.3224329048,1,1
192,20161028_1,12,8,0,67.4159264242,59.9945695096,8.8956425934,5.0815726945,1,7.3947384477,4.7750158168,1,6.0581293313,4.0642895233,1,1
193,20161028_1,12,9,0,43.5892285298,27.2492513136,20.0763263535,0,0,26.3468680731,0,0,10.0492789364,0,0,0
194,20161028_1,12,10,0,44.8861550263,44.5154254744,15.1791688796,19.8475039307,1,12.5482919522,19.7858118941,1,10.2536630719,19.3232873929,1,1
195,20161028_1,12,11,0,30.850020637,35.593420426,9.8302342414,20.2792437418,1,7.8605253018,21.5534674455,1,6.3091956644,22.4726465394,1,1
196,20161028_1,12,12,0,58.2635643998,53.1813397393,13.9958798841,0,0,7.1607042684,19.5662800037,1,5.6463222431,22.7560341883,1,0
197,20161028_1,12,13,0,40.9674900247,42.4910443281,31.7222182498,0,0,23.2374535939,0,0,18.4134372888,0,0,0
198,20161028_1,12,14,0,65.1027134934,58.5677746519,13.5252704787,0,0,10.1373105338,7.5730194466,1,7.9432287984,4.6879324878,1,0
199,20161028_1,13,1,0,172.0623303559,86.5017521568,9.2059911879,22.2854361735,1,7.706552167,21.9050519302,1,6.3441896665,22.1103645508,1,1
200,20161028_1,13,2,0,199.5225539319,97.3257316814,8.3664164139,42.9781430556,1,6.9670378731,42.9487969123,1,5.7078719179,43.6388575823,1,1
201,20161028_1,13,3,0,165.0896180171,88.5296471715,10.2699185727,9.5528287277,1,8.3637437439,7.675287542,1,6.7614149453,7.8572340764,1,1
202,20161028_1,13,4,0,178.7446226452,88.3213770417,11.3354232489,30.3951581576,1,9.4658521785,30.1421537787,1,7.7795268502,30.0629829949,1,1
203,20161028_1,13,5,0,190.7288095814,92.3783276566,14.9294516447,45.0356797049,1,12.4403972627,44.9026800819,1,10.2108262904,44.8125991826,1,1
204,20161028_1,13,6,0,181.7228355975,88.6579299132,13.0901763817,36.3601292544,1,10.9474963967,35.0406254331,1,9.0218076889,34.1214510695,1,1
205,20161028_1,13,7,0,157.9931224203,89.2661882176,8.3109556535,15.1958918951,1,6.9496161152,14.4344708383,1,5.7111298817,14.3713518514,1,1
206,20161028_1,13,8,0,153.0626702422,87.6233839863,9.1503695749,3.374096624,1,7.5281124633,2.3558812532,1,6.1083671756,0.9304042871,1,1
207,20161028_1,13,9,0,194.5897457227,94.8260043884,11.8349081682,52.4365173413,1,9.6778497639,53.2079546148,1,7.7912649499,54.3355463726,1,1
208,20161028_1,13,10,0,167.6355221372,87.6207314174,8.6063166754,19.1093246097,1,7.1707988868,19.2726953817,1,5.8778329673,19.9970733666,1,1
209,20161028_1,13,11,0,163.8055163156,93.2451729222,13.928338974,0,0,9.1067553495,11.3922278749,1,7.3503664918,12.4871726893,1,0
210,20161028_1,14,1,0,193.9299248118,121.4125158902,6.5603525913,25.303658806,1,5.4984453394,24.9068270532,1,4.5367754477,25.2213631472,1,1
211,20161028_1,14,2,0,186.4685365354,115.268708733,7.5998545897,27.8551758339,1,6.3674061049,27.3889785452,1,5.2493308464,27.7132293602,1,1
212,20161028_1,14,3,0,159.0977536112,96.5733888377,6.522655307,18.9329433836,1,5.4833192996,18.9513155584,1,4.5317599307,19.0844366832,1,1
213,20161028_1,14,4,0,164.8823546897,101.0035075088,8.8824378669,15.3264305162,1,7.2899807181,15.2149273411,1,5.9210997346,15.4610171582,1,1
214,20161028_1,14,5,0,179.0252537836,110.8893025639,6.951460445,23.2460958629,1,5.8177687482,22.8266665861,1,4.7902499398,23.1089941563,1,1
215,20161028_1,14,6,0,174.223865593,107.3838645062,7.0821460353,13.0605787942,1,5.9513415059,12.9119242482,1,4.9175219917,13.2246077469,1,1
216,20161028_1,14,7,0,168.568328502,103.5668695143,8.6334643452,14.7806547714,1,6.9883633228,14.7116470713,1,5.6425954547,14.906745269,1,1
217,20161028_1,14,8,0,160.4277536541,97.8267984379,8.4621894126,30.0251621905,1,6.288972673,20.2191460766,1,5.0310929298,19.4195270068,1,1
218,20161028_1,14,9,0,183.1007755895,112.956646802,22.3288460286,0,0,11.8114635016,43.4848115487,1,8.3350030181,28.1355735716,1,0
219,20161028_1,14,10,0,196.5899248976,123.960878287,15.2025663478,0,0,9.0014154261,36.8088273115,1,7.154847356,34.8738753072,1,0
220,20161028_1,14,11,0,190.0689886705,118.2339787348,7.9468891327,25.6939134951,1,6.6586272653,25.1156266506,1,5.4907056498,25.50484732,1,1
221,20161028_1,14,12,0,164.8823546897,101.0035075088,17.7911241344,0,0,13.2404795009,0,0,23.2300624068,0,0,0
222,20161028_1,14,13,0,181.0630146866,111.9178699529,13.2109523656,33.1172778675,1,10.6960453833,32.2976078301,1,13.760723384,0,0,0
223,20161028_1,15,1,0,144.0815888031,99.0572830528,8.2026462335,23.1543898785,1,6.740530117,21.6241871488,1,5.4773461682,20.3029575252,1,1
224,20161028_1,15,2,0,129.469610727,104.6492741522,8.1672072884,16.8597438907,1,6.7948167684,16.932513593,1,5.5702359743,16.4386298536,1,1
225,20161028_1,15,3,0,164.2250548854,98.8024774921,42.147307202,0,0,25.8695186386,0,0,13.5982922174,0,0,0
226,20161028_1,15,4,0,144.0267660923,108.40447429,9.1956759554,18.0231031544,1,7.4649799079,14.3267349188,1,6.0134474751,11.5152914651,1,1
227,20161028_1,15,5,0,133.2689497202,102.9461569515,7.4933474295,11.3893558955,1,6.2713111356,10.3352480192,1,5.1654219442,8.719113995,1,1
228,20161028_1,15,6,0,170.27013997,98.7702503984,7.3502609207,18.3731747977,1,6.1445598398,17.7200866062,1,5.0523049733,16.7047505287,1,1
229,20161028_1,15,7,0,119.8668343458,100.5279387507,8.9723403014,21.511775523,1,7.0675247057,14.7987076576,1,5.6933744761,12.5444141369,1,1
230,20161028_1,15,8,0,133.8046010804,103.3172682703,17.1882908761,0,0,12.086764092,63.8976547599,1,9.0758906337,57.4502010074,1,0
231,20161028_1,15,9,0,170.27013997,98.7702503984,36.8686821331,0,0,23.0861093375,0,0,15.3229925409,0,0,0
232,20161028_1,15,10,0,152.5139639459,98.7516475527,11.929567417,20.1507627143,1,9.8749476146,19.0748647726,1,8.0548608366,17.843189232,1,1
233,20161103_1,0,0,0,0,40.7804405375,25.4851825466,0,0,14.6952501646,70.6908266643,1,11.3231774752,61.5217524989,1,0
234,20161103_1,1,1,0,46.0922925014,20.3932881551,23.0520430737,49.7349360692,1,17.8186726317,46.3316635358,1,12.1079816257,54.725950002,1,1
235,20161103_1,1,2,0,50.1258387078,20.0611990474,0,0,0,0,0,0,0,0,0,0
236,20161103_1,1,3,0,51.1502239256,25.4530339864,20.2067426175,27.7561401573,1,15.8361060893,25.3562076656,1,11.6196273171,0,0,0
237,20161103_1,1,4,0,59.4365626728,15.7307754195,0,0,0,22.5664830134,0,0,16.152428721,0,0,0
238,20161103_1,1,5,0,53.8071423991,17.5553655149,39.1894081864,0,0,30.5887705054,0,0,22.3777168014,0,0,0
239,20161103_1,1,6,0,41.6130517765,34.0226340227,35.630237874,0,0,26.2816337091,0,0,20.2238703665,0,0,0
240,20161103_1,1,7,0,55.6586573317,16.467701354,22.3132828802,0,0,12.8202814094,34.1760485979,1,10.3253480673,28.3577576846,1,0
241,20161103_1,1,8,0,72.5625677124,15.4697209161,43.3193946163,0,0,23.0584326727,0,0,11.784240655,0,0,0
242,20161103_1,1,9,0,66.8582719628,15.6188016668,33.2418117583,0,0,24.8663775663,43.9319590552,1,16.7599981256,30.5024771942,1,0
243,20161103_1,1,10,0,86.1280666477,12.3212866254,25.2148426794,0,0,10.9070188511,44.6550568736,1,8.3385197175,8.8603236605,1,0
244,20161103_1,1,11,0,63.5167728765,15.1530741432,30.6404403905,0,0,22.543932349,0,0,14.6703478964,36.5331092714,1,0
245,20161103_1,1,12,0,80.8727390718,15.0914052024,6.5373418326,0,0,0,0,0,18.4445815473,0,0,0
246,20161103_1,1,13,0,53.6637527433,21.128517459,22.4069351807,0,0,16.7783627616,0,0,11.2561643837,46.0106261901,1,0
247,20161103_1,1,14,0,40.6217874346,35.5118742172,21.137077904,0,0,17.3486202981,0,0,13.7243817139,0,0,0
248,20161103_1,1,15,0,36.7815685365,33.0272401291,42.3050699277,0,0,24.2263787888,0,0,18.1132846199,0,0,0
249,20161103_1,1,16,0,47.6196523888,35.3495807214,35.6339765396,0,0,27.2409073288,0,0,16.1877029447,0,0,0
250,20161103_1,1,17,0,45.0760903361,34.6127603545,23.3478743396,0,0,12.4360391918,0,0,7.314436117,0,0,0
251,20161103_1,1,18,0,50.9768010348,35.8043446585,25.5434082275,0,0,9.4050162297,0,0,0,0,0,0
252,20161103_1,1,19,0,60.8580326466,25.2054255511,20.8023835216,0,0,12.8299281759,0,0,6.3734047404,0,0,0
253,20161103_1,1,20,0,57.4416580844,23.4397303836,16.3137237422,0,0,18.1632535976,0,0,11.69094814,0,0,0
