,Chirp_corr,ChirpCorr_Angle,ChirpCorr_distance,ChirpCorr_ExpDate,type
444,-0.06622855,29.93222,333.51575,20161215,0.0
445,-0.065683775,25.122463,356.67816,20161215,0.0
446,-0.031621914,26.736975,349.49225,20161215,0.0
447,-0.07756016,31.605337,315.72888,20161215,0.0
448,-0.08264333,31.087652,321.253,20161215,0.0
449,-0.105937,10.22791,144.54153,20161215,0.0
450,-0.043485813,4.779708,77.16134,20161215,0.0
451,-0.08600101,3.4243598,63.296272,20161215,0.0
452,-0.10613419,4.19812,70.30723,20161215,0.0
453,-0.115250565,1.461834,59.65307,20161215,0.0
454,-0.117016084,5.1170444,75.28043,20161215,0.0
455,-0.10110719,12.525553,137.02242,20161215,0.0
456,-0.07507419,11.417308,142.54652,20161215,0.0
457,-0.10826762,9.191413,146.81198,20161215,0.0
458,-0.042421382,4.609353,78.10179,20161215,0.0
459,0.42949888,6.2835455,46.61881,20161215,0.0
460,0.51338947,27.254372,24.018728,20161215,0.0
461,0.54820645,0.7243842,5.638205,20161215,0.0
462,0.5185613,6.750868,42.077904,20161215,0.0
463,0.4109461,0.93827933,18.999628,20161215,0.0
464,0.48781854,0.8100847,10.730013,20161215,0.0
465,0.4586276,67.26663,14.691422,20161215,0.0
466,0.44992465,8.102461,38.867,20161215,0.0
467,0.477933,10.157203,32.720642,20161215,0.0
468,0.41080844,53.27349,218.85608,20161215,0.0
469,0.44543847,55.359413,208.44508,20161215,0.0
470,0.3950951,49.10769,230.16026,20161215,0.0
471,0.36588094,64.85232,91.30782,20161215,0.0
472,0.3882762,72.30558,82.749146,20161215,0.0
473,0.24517223,68.39121,106.130646,20161215,0.0
474,0.339889,73.00033,75.38688,20161215,0.0
475,0.15054113,74.04655,92.92825,20161215,0.0
476,0.25622883,74.22563,80.47869,20161215,0.0
477,0.33058444,67.97869,86.61007,20161215,0.0
478,0.24324447,77.7316,99.85603,20161215,0.0
479,0.24871425,76.655975,96.78918,20161215,0.0
480,0.15998566,69.20453,109.10885,20161215,0.0
481,0.33044174,64.71749,96.59923,20161215,0.0
482,0.15025567,53.33389,228.1162,20161215,0.0
483,0.16902292,69.536804,116.81709,20161215,0.0
484,0.1746008,78.50322,111.16473,20161215,0.0
485,0.33309355,28.94445,153.31934,20161215,0.0
486,0.31907406,23.946434,127.27647,20161215,0.0
487,0.3093481,27.753485,147.36292,20161215,0.0
488,0.36234784,23.444572,133.85512,20161215,0.0
489,0.27761975,25.699287,139.65468,20161215,0.0
490,0.32152814,26.74442,144.54156,20161215,0.0
491,0.30136463,29.844387,167.8494,20161215,0.0
492,0.24919304,29.821827,157.23799,20161215,0.0
493,0.24641418,31.87378,177.63896,20161215,0.0
494,0.19810978,23.46952,130.21191,20161215,0.0
495,0.26371837,29.70327,164.91394,20161215,0.0
496,0.24511145,68.74082,290.27368,20161215,0.0
497,0.18673846,67.20654,266.80667,20161215,0.0
498,0.21398202,68.38128,285.30048,20161215,0.0
499,0.19659024,68.43026,275.44037,20161215,0.0
500,0.16049483,68.383125,279.5159,20161215,0.0
501,0.18032254,68.253235,287.57092,20161215,0.0
502,0.08055132,71.8066,162.98076,20161215,0.0
503,-0.003202865,75.96183,155.80844,20161215,0.0
504,0.023848517,34.828598,191.01549,20161215,0.0
505,0.03771184,77.33352,153.26254,20161215,0.0
506,0.02190413,61.445786,173.6499,20161215,0.0
507,0.044581585,41.056347,168.68852,20161215,0.0
508,0.01419159,79.125175,149.51572,20161215,0.0
509,0.036077775,62.395958,176.35265,20161215,0.0
510,-0.0005680644,91.20121,114.3796,20161215,0.0
511,-0.013484132,60.030834,109.53547,20161215,0.0
512,0.01885603,173.89934,35.9743,20161215,0.0
513,-0.0028238597,0.0,42.191185,20161215,0.0
514,-0.0011387799,57.55551,60.32089,20161215,0.0
515,-0.049697828,35.888336,301.58838,20161215,0.0
516,-0.044543482,35.178226,306.51883,20161215,0.0
517,-0.039074354,34.32474,310.91568,20161215,0.0
518,-0.05155113,29.676687,334.0781,20161215,0.0
519,-0.023403397,31.224813,326.89215,20161215,0.0
520,-0.06757147,35.845425,293.1288,20161215,0.0
521,-0.060129844,35.34523,298.65292,20161215,0.0
522,-0.09150425,4.443401,121.941444,20161215,0.0
523,-0.07563441,4.7398715,99.76142,20161215,0.0
524,-0.08204286,3.07451,85.896355,20161215,0.0
