,lChirpCorr_distance,lChirpCorr_ExpDate,lChirp_corr,lChirpCorr_Angle,type
1754,193.8636,20171025,0.31522125,59.318134,0.0
1755,144.2423,20171025,0.32264277,155.2147,0.0
1756,148.7832,20171025,0.30809942,157.52634,0.0
1757,191.04224,20171025,0.27681094,58.71452,0.0
1758,189.46538,20171025,0.275301,74.869385,0.0
1759,134.90001,20171025,0.30485865,145.48495,0.0
1760,170.56624,20171025,0.34738117,62.887497,0.0
1761,160.66258,20171025,0.3423385,78.85214,0.0
1762,138.3714,20171025,0.25891766,143.35693,0.0
1763,92.776474,20171025,0.8408152,84.36546,0.0
1764,75.56828,20171025,0.84957343,58.22932,0.0
1765,83.43419,20171025,0.8386076,70.59866,0.0
1766,22.91692,20171025,0.8349221,60.858715,0.0
1767,40.391453,20171025,0.8072617,49.271027,0.0
1768,42.386456,20171025,0.8269724,41.39978,0.0
1769,34.35919,20171025,0.8283301,50.06202,0.0
1770,89.17602,20171025,0.81878334,78.921036,0.0
1771,93.71693,20171025,0.7140945,84.15703,0.0
1772,31.537838,20171025,0.7413407,52.30465,0.0
1773,7.8373137,20171025,0.7271001,131.79604,0.0
1774,79.83374,20171025,0.7758767,64.49736,0.0
1775,11.061831,20171025,0.8528002,0.0,0.0
1776,20.965488,20171025,0.7710799,102.518074,0.0
1777,83.305115,20171025,0.7111235,35.57534,0.0
1778,17.208187,20171025,0.84146154,25.969961,0.0
1779,9.342283,20171025,0.83257335,25.656776,0.0
1780,93.56973,20171025,0.81872654,92.99482,0.0
1781,111.044266,20171025,0.7873546,97.78815,0.0
1782,113.03927,20171025,0.8197518,95.9725,0.0
1783,105.012,20171025,0.8009224,95.728584,0.0
1784,3.6004522,20171025,0.81379557,15.663073,0.0
1785,0.94045204,20171025,0.72564095,19.462212,0.0
1786,102.19065,20171025,0.7188851,94.861916,0.0
1787,100.613785,20171025,0.72097963,85.30574,0.0
1788,12.942735,20171025,0.75200135,25.785131,0.0
1789,81.714645,20171025,0.8405115,86.65494,0.0
1790,71.81098,20171025,0.75639075,71.91626,0.0
1791,33.561428,20171025,0.69747514,60.87042,0.0
1792,7.8659043,20171025,0.8248764,1.9368004,0.0
1793,76.36154,20171025,0.8261076,53.501854,0.0
1794,93.836075,20171025,0.7834617,60.267258,0.0
1795,95.83108,20171025,0.82450175,61.358307,0.0
1796,87.80382,20171025,0.8085911,57.970802,0.0
1797,13.607736,20171025,0.81335735,10.386553,0.0
1798,18.14864,20171025,0.72279304,38.848278,0.0
1799,84.98246,20171025,0.7319438,56.513897,0.0
1800,83.4056,20171025,0.7278433,59.37639,0.0
1801,4.2654524,20171025,0.77821153,1.0416267,0.0
1802,64.506454,20171025,0.85241365,50.22746,0.0
1803,54.6028,20171025,0.76066977,48.16937,0.0
1804,16.353241,20171025,0.7263069,68.111664,0.0
1805,84.22745,20171025,0.80786645,73.32618,0.0
1806,101.70198,20171025,0.77155876,79.4181,0.0
1807,103.69698,20171025,0.8056311,78.95215,0.0
1808,95.66972,20171025,0.77651286,77.098595,0.0
1809,5.741831,20171025,0.797621,10.373038,0.0
1810,10.282735,20171025,0.7024066,39.43997,0.0
1811,92.848366,20171025,0.7033426,75.8789,0.0
1812,91.27151,20171025,0.70577705,71.74675,0.0
1813,3.6004522,20171025,0.7520505,0.8951737,0.0
1814,72.37236,20171025,0.8303271,68.002914,0.0
1815,62.4687,20171025,0.74904823,57.8244,0.0
1816,24.219145,20171025,0.6833667,62.73504,0.0
1817,17.474533,20171025,0.7674474,136.70465,0.0
1818,19.469534,20171025,0.81399727,133.0267,0.0
1819,11.442273,20171025,0.8036603,4.335131,0.0
1820,89.96928,20171025,0.7919543,85.79328,0.0
1821,94.510185,20171025,0.6835101,93.38763,0.0
1822,8.620917,20171025,0.7359771,4.335131,0.0
1823,30.754234,20171025,0.695996,48.774845,0.0
1824,80.627,20171025,0.7446793,64.01313,0.0
1825,11.855089,20171025,0.82858413,0.0,0.0
1826,21.758747,20171025,0.74107456,162.66125,0.0
1827,84.09837,20171025,0.6859996,40.36178,0.0
1828,4.655,20171025,0.7674604,90.0,0.0
1829,6.0322604,20171025,0.7728911,135.0,0.0
1830,107.44381,20171025,0.780839,91.05907,0.0
1831,111.98472,20171025,0.6717529,97.97988,0.0
1832,8.853617,20171025,0.6865638,135.0,0.0
1833,48.228767,20171025,0.6922012,37.694023,0.0
1834,98.10153,20171025,0.71702826,70.50868,0.0
1835,29.329622,20171025,0.79581004,0.0,0.0
1836,39.23328,20171025,0.7088663,151.77017,0.0
1837,101.57291,20171025,0.65523654,45.64949,0.0
1838,8.027261,20171025,0.80934554,135.0,0.0
1839,109.43881,20171025,0.7995714,89.65929,0.0
1840,113.97971,20171025,0.71273416,96.01679,0.0
1841,10.848617,20171025,0.7243316,135.0,0.0
1842,50.223766,20171025,0.7129411,29.944193,0.0
1843,100.09653,20171025,0.7622804,70.72507,0.0
1844,31.324623,20171025,0.81199473,0.0,0.0
1845,41.22828,20171025,0.7299346,143.88792,0.0
1846,103.56791,20171025,0.69314253,44.544,0.0
1847,101.41155,20171025,0.788298,88.88943,0.0
1848,105.95245,20171025,0.7005846,95.96891,0.0
1849,2.821356,20171025,0.7394081,0.0,0.0
1850,42.196507,20171025,0.7168676,38.25586,0.0
1851,92.06927,20171025,0.75742435,68.15744,0.0
1852,23.297363,20171025,0.80826503,0.0,0.0
1853,33.20102,20171025,0.7243864,152.54517,0.0
1854,95.54065,20171025,0.67289835,43.44884,0.0
1855,4.540904,20171025,0.70099115,29.46624,0.0
1856,98.590195,20171025,0.70554054,87.899025,0.0
1857,97.013336,20171025,0.7117432,79.946465,0.0
1858,9.342283,20171025,0.74572176,10.334762,0.0
1859,78.11419,20171025,0.80843145,79.69517,0.0
1860,68.21053,20171025,0.730589,66.12532,0.0
1861,29.960976,20171025,0.7087199,61.122543,0.0
1862,103.1311,20171025,0.61470926,95.15319,0.0
1863,101.55424,20171025,0.6593183,85.067055,0.0
1864,13.883187,20171025,0.67681795,39.157433,0.0
1865,82.6551,20171025,0.711901,86.96934,0.0
1866,72.751434,20171025,0.6719297,71.864876,0.0
1867,34.50188,20171025,0.6244981,59.347202,0.0
1868,39.375153,20171025,0.6058878,40.353985,0.0
1869,89.24792,20171025,0.6825225,66.81161,0.0
1870,20.476006,20171025,0.73605555,0.0,0.0
1871,30.379663,20171025,0.6599832,154.63187,0.0
1872,92.71929,20171025,0.628266,42.438015,0.0
1873,87.67105,20171025,0.6672256,65.67858,0.0
1874,18.899145,20171025,0.7071582,0.0,0.0
1875,28.802801,20171025,0.6530516,114.304184,0.0
1876,91.14243,20171025,0.6023687,36.72961,0.0
1877,68.771904,20171025,0.7690926,59.457165,0.0
1878,58.86825,20171025,0.6924016,52.4899,0.0
1879,20.618692,20171025,0.6626439,64.223816,0.0
1880,9.903657,20171025,0.7754547,0.0,0.0
1881,72.243286,20171025,0.72814083,34.241245,0.0
1882,62.33963,20171025,0.678361,22.91531,0.0
1883,62.28316,20171203,0.83746505,112.51712,0.0
1884,7.2713766,20171203,0.8487072,21.616652,0.0
1885,46.980114,20171203,0.8642015,108.17249,0.0
1886,73.83491,20171203,0.7676386,66.57487,0.0
1887,26.865263,20171203,0.8731725,128.84084,0.0
1888,16.120396,20171203,0.8790088,58.570435,0.0
1889,58.13185,20171203,0.74471635,110.95906,0.0
1890,41.18061,20171203,0.8539875,108.22885,0.0
1891,30.076132,20171203,0.85450506,122.36094,0.0
1892,35.28198,20171203,0.85099083,113.19859,0.0
1893,51.00236,20171203,0.79332227,107.80253,0.0
1894,12.49219,20171203,0.85425055,0.0,0.0
1895,8.184026,20171203,0.85202926,17.639399,0.0
1896,77.56674,20171203,0.826117,63.562363,0.0
1897,20.661247,20171203,0.83703643,58.570435,0.0
1898,141.7659,20171203,0.75251585,7.206463,0.0
1899,206.22467,20171203,0.74544126,102.53321,0.0
1900,213.78647,20171203,0.68452144,117.38149,0.0
1901,403.94522,20171203,0.83897436,142.0296,0.0
1902,382.19714,20171203,0.8357366,136.06068,0.0
1903,396.35486,20171203,0.82500297,139.27261,0.0
1904,408.76154,20171203,0.83547926,143.23686,0.0
1905,388.96487,20171203,0.8293935,137.16727,0.0
1906,398.34982,20171203,0.80168164,140.06183,0.0
1907,414.7638,20171203,0.84495205,145.0793,0.0
1908,392.20355,20171203,0.80183446,138.17209,0.0
1909,379.92673,20171203,0.7886116,135.9848,0.0
1910,69.554535,20171203,0.79342777,114.98995,0.0
1911,15.303046,20171203,0.85359126,4.3923545,0.0
1912,11.551749,20171203,0.7712847,79.411896,0.0
1913,35.417896,20171203,0.860735,16.377396,0.0
1914,78.40356,20171203,0.8229818,129.11696,0.0
1915,4.15131,20171203,0.76896596,1.5635935,0.0
1916,21.10255,20171203,0.84660643,4.5280285,0.0
1917,32.207027,20171203,0.84600306,9.939218,0.0
1918,27.00118,20171203,0.8526984,1.583683,0.0
1919,11.280799,20171203,0.81113863,5.23497,0.0
1920,49.79097,20171203,0.8448495,0.0,0.0
1921,54.099133,20171203,0.8310685,112.05986,0.0
1922,15.283579,20171203,0.834428,76.7437,0.0
1923,82.944405,20171203,0.8003634,139.4994,0.0
1924,79.48274,20171203,0.77572477,14.327464,0.0
1925,143.94151,20171203,0.6319989,102.70856,0.0
1926,151.50331,20171203,0.5830463,116.63196,0.0
1927,341.66208,20171203,0.7571808,140.92867,0.0
1928,319.914,20171203,0.75909996,134.97328,0.0
1929,334.0717,20171203,0.7312966,138.22876,0.0
1930,346.47836,20171203,0.7587775,142.11295,0.0
1931,326.68173,20171203,0.7436184,136.09982,0.0
1932,336.06668,20171203,0.7128829,139.0018,0.0
1933,352.48062,20171203,0.7775968,143.97372,0.0
1934,329.92038,20171203,0.716863,137.14525,0.0
1935,317.64355,20171203,0.71439517,134.89229,0.0
1936,54.25149,20171203,0.80764395,110.6113,0.0
1937,81.106285,20171203,0.73164964,70.93799,0.0
1938,34.13664,20171203,0.8147734,131.36705,0.0
1939,8.849018,20171203,0.83946866,37.87862,0.0
1940,65.40323,20171203,0.70762783,113.42654,0.0
1941,48.451984,20171203,0.80252904,110.80977,0.0
1942,37.347507,20171203,0.8024349,124.90714,0.0
1943,42.553356,20171203,0.8007256,115.768295,0.0
1944,58.273735,20171203,0.7655745,110.12945,0.0
1945,19.763567,20171203,0.8113571,0.0,0.0
1946,15.455402,20171203,0.80326587,39.225395,0.0
1947,84.83811,20171203,0.7742513,67.95303,0.0
1948,13.389872,20171203,0.8018975,37.87862,0.0
1949,149.03728,20171203,0.7062955,3.5192423,0.0
1950,213.49605,20171203,0.70845336,104.012825,0.0
1951,221.05785,20171203,0.6546225,118.945595,0.0
1952,411.2166,20171203,0.8066385,140.7797,0.0
1953,389.46854,20171203,0.8092874,134.81218,0.0
1954,403.62622,20171203,0.7932379,138.00433,0.0
1955,416.0329,20171203,0.8019279,141.99432,0.0
1956,396.23627,20171203,0.8061032,135.91003,0.0
1957,405.62122,20171203,0.7696887,138.7987,0.0
1958,422.03516,20171203,0.8120801,143.82709,0.0
1959,399.4749,20171203,0.77424186,136.89868,0.0
1960,387.1981,20171203,0.76904815,134.73833,0.0
1961,26.854795,20171203,0.78435135,66.35382,0.0
1962,20.11485,20171203,0.881871,20.759975,0.0
1963,63.10051,20171203,0.8406535,124.76499,0.0
1964,11.151736,20171203,0.775741,2.8338988,0.0
1965,5.7995043,20171203,0.87233436,2.1289809,0.0
1966,16.90398,20171203,0.86391014,14.331139,0.0
1967,11.698135,20171203,0.8644648,5.44522,0.0
1968,4.0222473,20171203,0.8101032,1.6920631,0.0
1969,34.487923,20171203,0.8609697,0.0,0.0
1970,38.79609,20171203,0.84770054,108.08191,0.0
1971,30.586626,20171203,0.8317481,63.185635,0.0
1972,67.641365,20171203,0.8139909,135.14154,0.0
1973,94.78579,20171203,0.77024335,10.499652,0.0
1974,159.24455,20171203,0.6904568,102.222,0.0
1975,166.80635,20171203,0.6350921,116.57035,0.0
1976,356.96512,20171203,0.8066334,141.80371,0.0
1977,335.21704,20171203,0.80362636,135.84055,0.0
1978,349.37476,20171203,0.7875227,139.0816,0.0
1979,361.7814,20171203,0.809968,142.99693,0.0
1980,341.98477,20171203,0.7934007,136.9603,0.0
1981,351.36972,20171203,0.75724506,139.86096,0.0
1982,367.78366,20171203,0.8188522,144.8522,0.0
1983,345.22345,20171203,0.7756107,137.9913,0.0
1984,332.94662,20171203,0.76336217,135.76137,0.0
1985,46.969646,20171203,0.7799776,51.07796,0.0
1986,89.9553,20171203,0.75452393,70.7007,0.0
1987,15.703058,20171203,0.7063545,73.80451,0.0
1988,32.6543,20171203,0.77338886,61.629944,0.0
1989,43.758778,20171203,0.79696006,52.382324,0.0
1990,38.55293,20171203,0.78545827,56.902225,0.0
1991,22.832548,20171203,0.7155336,72.245544,0.0
1992,61.342716,20171203,0.7823157,56.018944,0.0
1993,65.65089,20171203,0.757438,59.30903,0.0
1994,3.7318304,20171203,0.77114856,2.2412758,0.0
1995,94.496155,20171203,0.7400224,67.69611,0.0
1996,81.95279,20171203,0.7071407,33.779987,0.0
1997,146.41156,20171203,0.61734426,99.48128,0.0
1998,153.97334,20171203,0.57417434,113.2208,0.0
1999,344.1321,20171203,0.7076677,143.42943,0.0
2000,322.38403,20171203,0.6974094,137.51015,0.0
2001,336.54175,20171203,0.6872753,140.79463,0.0
2002,348.94843,20171203,0.7033811,144.58585,0.0
2003,329.15176,20171203,0.698878,138.65152,0.0
2004,338.5367,20171203,0.6612321,141.54962,0.0
2005,354.95065,20171203,0.7162942,146.45535,0.0
2006,332.39044,20171203,0.6866099,139.73082,0.0
2007,320.11362,20171203,0.67331606,137.42459,0.0
2008,42.985657,20171203,0.8528674,145.44781,0.0
2009,31.266586,20171203,0.77186865,17.940922,0.0
2010,14.315345,20171203,0.87615675,20.611988,0.0
2011,3.2108681,20171203,0.8783299,6.4798994,0.0
2012,8.416714,20171203,0.8764955,15.642246,0.0
2013,24.137096,20171203,0.8180815,21.321407,0.0
2014,14.373074,20171203,0.8720057,0.0,0.0
2015,18.681238,20171203,0.86438674,127.160515,0.0
2016,50.701473,20171203,0.8481847,47.441956,0.0
2017,47.526512,20171203,0.8263791,155.83667,0.0
2018,114.90064,20171203,0.789015,20.151447,0.0
2019,179.3594,20171203,0.6829747,98.49385,0.0
2020,186.9212,20171203,0.6303956,113.26635,0.0
2021,377.07996,20171203,0.80236506,145.49998,0.0
2022,355.33188,20171203,0.80401295,139.54376,0.0
2023,369.4896,20171203,0.7791231,142.79704,0.0
2024,381.89627,20171203,0.80708516,146.68456,0.0
2025,362.0996,20171203,0.7954691,140.66939,0.0
2026,371.48456,20171203,0.7501698,143.57127,0.0
2027,387.89853,20171203,0.8214964,148.54524,0.0
2028,365.3383,20171203,0.7699055,141.71199,0.0
2029,353.06146,20171203,0.75412804,139.46297,0.0
2030,74.25224,20171203,0.7494481,127.55762,0.0
2031,57.301003,20171203,0.83187276,124.83583,0.0
2032,46.196526,20171203,0.8401293,138.96791,0.0
2033,51.402374,20171203,0.83131784,129.80557,0.0
2034,67.12276,20171203,0.78201336,124.36403,0.0
2035,28.612585,20171203,0.84749746,0.0,0.0
2036,24.30442,20171203,0.84191483,75.98316,0.0
2037,93.68713,20171203,0.80450785,67.822876,0.0
2038,4.5408535,20171203,0.8434224,0.0,0.0
2039,157.8863,20171203,0.75204253,3.7971692,0.0
2040,222.34506,20171203,0.70873237,104.20858,0.0
2041,229.90686,20171203,0.6646021,119.11749,0.0
2042,420.0656,20171203,0.8320301,140.58205,0.0
2043,398.31754,20171203,0.83347696,134.61461,0.0
2044,412.47525,20171203,0.8137129,137.80629,0.0
2045,424.88193,20171203,0.8313921,141.79684,0.0
2046,405.0853,20171203,0.82082033,135.71225,0.0
2047,414.47025,20171203,0.79276735,138.60075,0.0
2048,430.8842,20171203,0.8350278,143.62936,0.0
2049,408.32394,20171203,0.79513615,136.70053,0.0
2050,396.04712,20171203,0.7978714,134.54082,0.0
2051,16.95124,20171203,0.7615482,3.1617916,0.0
2052,28.055717,20171203,0.7710299,11.501234,0.0
2053,22.849873,20171203,0.77577996,2.7342205,0.0
2054,7.1294894,20171203,0.711859,3.8212407,0.0
2055,45.63966,20171203,0.77870315,0.0,0.0
2056,49.947823,20171203,0.76208574,110.60604,0.0
2057,19.434889,20171203,0.7409808,70.92929,0.0
2058,78.7931,20171203,0.73971796,137.93907,0.0
2059,83.634056,20171203,0.6890525,11.422457,0.0
2060,148.09282,20171203,0.5601387,102.76199,0.0
2061,155.65462,20171203,0.52659935,116.805336,0.0
2062,345.8134,20171203,0.68992335,141.01263,0.0
2063,324.0653,20171203,0.6890676,135.05382,0.0
2064,338.22302,20171203,0.66128635,138.30392,0.0
2065,350.62967,20171203,0.6945014,142.2005,0.0
2066,330.83304,20171203,0.6769058,136.1778,0.0
2067,340.218,20171203,0.6400662,139.07945,0.0
2068,356.63193,20171203,0.7061809,144.05927,0.0
2069,334.0717,20171203,0.64810944,137.21774,0.0
2070,321.79486,20171203,0.65570974,134.97354,0.0
2071,11.104477,20171203,0.8572711,14.132088,0.0
2072,5.898631,20171203,0.85163456,4.969741,0.0
2073,9.821752,20171203,0.80674434,3.8052373,0.0
2074,28.68842,20171203,0.85352796,0.0,0.0
2075,32.996582,20171203,0.8405104,107.53491,0.0
2076,36.38613,20171203,0.84579694,58.59573,0.0
2077,61.841858,20171203,0.80822885,135.22469,0.0
2078,100.5853,20171203,0.7793473,12.024683,0.0
2079,165.04407,20171203,0.65017563,101.50032,0.0
2080,172.60585,20171203,0.6004809,115.868774,0.0
2081,362.76462,20171203,0.77407753,142.45198,0.0
2082,341.01654,20171203,0.7768214,136.49129,0.0
2083,355.17426,20171203,0.74867606,139.73766,0.0
2084,367.58093,20171203,0.77697915,143.64189,0.0
2085,347.78427,20171203,0.7646451,137.61354,0.0
2086,357.16922,20171203,0.72775716,140.51486,0.0
2087,373.5832,20171203,0.7947784,145.49942,0.0
2088,351.02295,20171203,0.7391582,138.6496,0.0
2089,338.74612,20171203,0.73247457,136.41145,0.0
2090,5.205846,20171203,0.86960214,9.162347,0.0
2091,20.926228,20171203,0.8074837,14.993338,0.0
2092,17.583942,20171203,0.84834135,0.0,0.0
2093,21.892107,20171203,0.8511363,121.03279,0.0
2094,47.49061,20171203,0.8418265,48.839935,0.0
2095,50.73738,20171203,0.8183187,149.35678,0.0
2096,111.68977,20171203,0.7788034,18.983465,0.0
2097,176.14854,20171203,0.6505328,99.08036,0.0
2098,183.71033,20171203,0.5934886,113.758064,0.0
2099,373.86908,20171203,0.7913616,144.8862,0.0
2100,352.12103,20171203,0.7885006,138.92952,0.0
2101,366.27872,20171203,0.7632523,142.18224,0.0
2102,378.6854,20171203,0.7923251,146.07135,0.0
2103,358.88876,20171203,0.7781687,140.05486,0.0
2104,368.2737,20171203,0.73910403,142.95671,0.0
2105,384.68765,20171203,0.80474555,147.93172,0.0
2106,362.1274,20171203,0.7428382,141.09697,0.0
2107,349.8506,20171203,0.7442841,138.84882,0.0
2108,15.720383,20171203,0.80782396,6.5554614,0.0
2109,22.789787,20171203,0.8653664,0.0,0.0
2110,27.097952,20171203,0.846583,112.2968,0.0
2111,42.28476,20171203,0.8409174,53.625145,0.0
2112,55.943226,20171203,0.81134444,140.19443,0.0
2113,106.483925,20171203,0.78145576,15.415201,0.0
2114,170.94269,20171203,0.6526056,100.42149,0.0
2115,178.50449,20171203,0.61294186,114.92358,0.0
2116,368.66324,20171203,0.7895846,143.53143,0.0
2117,346.91516,20171203,0.78334385,137.57254,0.0
2118,361.07288,20171203,0.76805115,140.82196,0.0
2119,373.47955,20171203,0.78878164,144.71915,0.0
2120,353.68292,20171203,0.7772283,138.69627,0.0
2121,363.06787,20171203,0.73986745,141.59789,0.0
2122,379.4818,20171203,0.8038388,146.57805,0.0
2123,356.92157,20171203,0.74652845,139.73524,0.0
2124,344.64474,20171203,0.742413,137.4923,0.0
2125,38.51017,20171203,0.79424983,0.0,0.0
2126,42.818336,20171203,0.7848133,108.19362,0.0
2127,26.564379,20171203,0.77903503,68.82915,0.0
2128,71.663605,20171203,0.75591063,134.71442,0.0
2129,90.76354,20171203,0.73349875,10.142231,0.0
2130,155.2223,20171203,0.5995428,102.8019,0.0
2131,162.7841,20171203,0.5770409,117.191475,0.0
2132,352.94287,20171203,0.7371296,141.33998,0.0
2133,331.1948,20171203,0.7391023,135.37431,0.0
2134,345.3525,20171203,0.71703124,138.60826,0.0
2135,357.75916,20171203,0.73099464,142.53719,0.0
2136,337.96252,20171203,0.7215207,136.49077,0.0
2137,347.34747,20171203,0.69060475,139.3903,0.0
2138,363.7614,20171203,0.7501199,144.3894,0.0
2139,341.2012,20171203,0.7063789,137.51515,0.0
2140,328.92438,20171203,0.7008797,135.296,0.0
2141,4.3081646,20171203,0.8634334,0.0,0.0
2142,65.07455,20171203,0.8392138,52.564667,0.0
2143,33.15344,20171203,0.82342386,0.0,0.0
2144,129.27371,20171203,0.7814325,16.291212,0.0
2145,193.73248,20171203,0.674625,99.098434,0.0
2146,201.29428,20171203,0.6252794,114.067474,0.0
2147,391.45303,20171203,0.7987761,145.19023,0.0
2148,369.70496,20171203,0.7886485,139.22615,0.0
2149,383.86267,20171203,0.7761913,142.46408,0.0
2150,396.26935,20171203,0.80156046,146.3845,0.0
2151,376.4727,20171203,0.78916216,140.34459,0.0
2152,385.85764,20171203,0.759514,143.24478,0.0
2153,402.2716,20171203,0.80655396,148.23904,0.0
2154,379.71136,20171203,0.7600428,141.3722,0.0
2155,367.43454,20171203,0.7518487,139.14728,0.0
2156,69.38271,20171203,0.8291373,56.170593,0.0
2157,28.845274,20171203,0.8326875,75.98316,0.0
2158,133.58188,20171203,0.76363564,13.234143,0.0
2159,198.04065,20171203,0.6925626,100.26434,0.0
2160,205.60243,20171203,0.63908166,115.06604,0.0
2161,395.7612,20171203,0.8191581,143.99016,0.0
2162,374.01312,20171203,0.814071,138.02533,0.0
2163,388.17084,20171203,0.7906442,141.26138,0.0
2164,400.5775,20171203,0.81764376,145.18573,0.0
2165,380.78085,20171203,0.8049194,139.14285,0.0
2166,390.1658,20171203,0.77295023,142.04274,0.0
2167,406.57977,20171203,0.8299336,147.03928,0.0
2168,384.01953,20171203,0.7758792,140.16885,0.0
2169,371.7427,20171203,0.7728973,137.9467,0.0
2170,98.22799,20171203,0.79383093,64.69723,0.0
2171,85.684616,20171203,0.76505303,37.911854,0.0
2172,150.14339,20171203,0.6419538,98.32684,0.0
2173,157.70517,20171203,0.59317976,112.20526,0.0
2174,347.86395,20171203,0.77298445,144.55713,0.0
2175,326.11588,20171203,0.7594936,138.64462,0.0
2176,340.27356,20171203,0.7428002,141.9321,0.0
2177,352.68024,20171203,0.7652917,145.70903,0.0
2178,332.8836,20171203,0.7572199,139.78769,0.0
2179,342.26855,20171203,0.72327447,142.68446,0.0
2180,358.6825,20171203,0.78137267,147.57906,0.0
2181,336.12225,20171203,0.7297048,140.87108,0.0
2182,323.84543,20171203,0.7288851,138.55847,0.0
2183,162.42715,20171203,0.73281986,6.096417,0.0
2184,226.88593,20171203,0.67948794,103.01943,0.0
2185,234.44771,20171203,0.62010765,118.03974,0.0
2186,424.60648,20171203,0.7968873,141.75343,0.0
2187,402.8584,20171203,0.79755366,135.78526,0.0
2188,417.0161,20171203,0.78677636,138.982,0.0
2189,429.4228,20171203,0.79317325,142.96643,0.0
2190,409.62613,20171203,0.78783226,136.88516,0.0
2191,419.01108,20171203,0.7557349,139.77528,0.0
2192,435.42502,20171203,0.8006502,144.80154,0.0
2193,412.8648,20171203,0.76375306,137.87737,0.0
2194,400.58798,20171203,0.7521113,135.71095,0.0
2195,181.49529,20171203,0.5527378,105.037224,0.0
2196,189.05707,20171203,0.52284837,119.58686,0.0
2197,379.21582,20171203,0.685446,139.5167,0.0
2198,357.46774,20171203,0.69341785,133.5479,0.0
2199,371.62546,20171203,0.65969235,136.75255,0.0
2200,384.03214,20171203,0.68859905,140.72707,0.0
2201,364.2355,20171203,0.6804546,134.65114,0.0
2202,373.62045,20171203,0.65301245,137.54369,0.0
2203,390.0344,20171203,0.7003112,142.56575,0.0
2204,367.47415,20171203,0.6550936,135.65016,0.0
2205,355.19733,20171203,0.65819734,133.47284,0.0
2206,7.5617933,20171203,0.87559915,23.43835,0.0
2207,201.48232,20171203,0.8207782,113.44581,0.0
2208,179.73424,20171203,0.7758165,119.04637,0.0
2209,193.89195,20171203,0.8054853,116.29928,0.0
2210,206.29863,20171203,0.81758124,112.2121,0.0
2211,186.50198,20171203,0.7991035,118.135635,0.0
2212,195.88693,20171203,0.77066314,115.481544,0.0
2213,212.30089,20171203,0.80147505,110.5885,0.0
2214,189.74065,20171203,0.78699815,117.41407,0.0
2215,177.46382,20171203,0.7388235,119.08629,0.0
2216,209.04411,20171203,0.77351725,93.78331,0.0
2217,187.29604,20171203,0.73867744,98.76189,0.0
2218,201.45375,20171203,0.7478598,96.51001,0.0
2219,213.86041,20171203,0.76133406,92.61739,0.0
2220,194.06378,20171203,0.7454712,98.03794,0.0
2221,203.44873,20171203,0.7207604,95.727165,0.0
2222,219.86267,20171203,0.7426924,91.26155,0.0
2223,197.30244,20171203,0.7267978,97.560356,0.0
2224,185.02562,20171203,0.70807713,98.77673,0.0
2225,21.748075,20171203,0.95821035,19.638311,0.0
2226,7.5903673,20171203,0.95631516,5.907665,0.0
2227,4.8163023,20171203,0.9693962,8.484909,0.0
2228,14.980338,20171203,0.95393,13.042978,0.0
2229,5.5953894,20171203,0.9400359,4.88434,0.0
2230,10.81856,20171203,0.96363515,18.875338,0.0
2231,11.741677,20171203,0.9347822,10.487837,0.0
2232,24.018503,20171203,0.9169634,22.366817,0.0
2233,14.157709,20171203,0.94995534,13.7721405,0.0
2234,26.564379,20171203,0.9559238,27.958765,0.0
2235,6.7677383,20171203,0.9548831,6.6738825,0.0
2236,16.152687,20171203,0.9333295,14.799414,0.0
2237,32.566635,20171203,0.95578504,38.42668,0.0
2238,10.006399,20171203,0.92852706,9.470491,0.0
2239,2.2704268,20171203,0.93749994,2.8963277,0.0
2240,12.40667,20171203,0.9520305,14.361155,0.0
2241,7.3899703,20171203,0.9507112,7.2784324,0.0
2242,1.9949777,20171203,0.9417654,1.0284756,0.0
2243,18.408926,20171203,0.9447752,24.661102,0.0
2244,4.15131,20171203,0.9396415,4.615141,0.0
2245,16.428135,20171203,0.90664214,16.470018,0.0
2246,19.79664,20171203,0.95217097,21.296856,0.0
2247,10.411692,20171203,0.9391306,13.348727,0.0
2248,6.002257,20171203,0.9662492,11.349494,0.0
2249,16.55798,20171203,0.93041724,18.96373,0.0
2250,28.834805,20171203,0.914472,30.742884,0.0
2251,9.384948,20171203,0.9325694,8.288026,0.0
2252,25.798897,20171203,0.9483375,31.900425,0.0
2253,3.2386608,20171203,0.9268589,3.7489846,0.0
2254,9.038165,20171203,0.91649824,9.512409,0.0
2255,16.413948,20171203,0.92683613,23.636765,0.0
2256,6.1462874,20171203,0.91866213,5.6163087,0.0
2257,18.423113,20171203,0.8897155,17.498287,0.0
2258,22.560236,20171203,0.9216356,29.046143,0.0
2259,34.837063,20171203,0.91829437,41.07033,0.0
2260,12.276826,20171203,0.88857454,12.0277195,0.0
2261,16.92363,20171219,0.9553707,160.79285,0.0
2262,2.821356,20171219,0.94863385,4.33813,0.0
2263,6.3077126,20171219,0.95397085,8.243346,0.0
2264,20.134533,20171219,0.9554583,141.31654,0.0
2265,10.615917,20171219,0.96271956,146.0791,0.0
2266,23.896341,20171219,0.93538624,158.27429,0.0
2267,28.09045,20171219,0.95703405,162.21068,0.0
2268,13.161821,20171219,0.94208074,160.79285,0.0
2269,41.133667,20171219,0.94417226,53.437103,0.0
2270,49.79283,20171219,0.937148,65.232635,0.0
